"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"292410","Street Racing Syndicate","2014-04-24","1","Eutechnyx","Funbox Media Ltd","windows","0","Single-player;Shared/Split Screen;Steam Trading Cards;Partial Controller Support","Racing","Racing;Open World;Driving","0","1886","420","198","205","500000-1000000","2.09","0"
"292570","Chompy Chomp Chomp","2014-05-16","1","Utopian World of Sandwiches","KISS ltd","windows","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards","Action;Indie","Indie;Action;Local Co-Op","27","359","164","207","232","200000-500000","1.69","0"
"292620","Pressured","2014-07-18","1","Paul Marrable","KISS ltd","windows","0","Single-player;Steam Trading Cards","Indie","Indie;Puzzle;Casual","0","264","257","189","203","200000-500000","1.99","0"
"293180","Overcast - Walden and the Werewolf","2014-04-18","1","Microblast Games","Microblast Games","windows","0","Single-player;Steam Trading Cards","Action;Adventure;Indie","Horror;Indie;Adventure","0","1570","1027","249","228","500000-1000000","0.79","0"
"293200","Sentinel","2014-04-22","1","Matthew Brown","Matthew Brown","windows;mac;linux","0","Single-player;Steam Achievements","Indie;Strategy","Indie;Strategy;Tower Defense","7","43","27","0","0","20000-50000","0.0","0"
"293260","Card Hunter","2015-07-13","1","Blue Manchu","Blue Manchu","windows;mac","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Includes level editor","Free to Play;RPG;Strategy","Free to Play;Card Game;Board Game","50","3146","499","655","1185","500000-1000000","0.0","0"
"293540","Guns and Robots","2014-08-04","1","Masthead Studios Ltd","Masthead Studios Ltd;Thegamewallstudios;Gamigo AG","windows","0","Multi-player;MMO;Steam Achievements","Action;Free to Play;Indie;Massively Multiplayer;RPG","Free to Play;Action;Robots","69","1129","606","137","62","1000000-2000000","0.0","0"
"293720","Dark Raid","2014-06-03","1","Vector Games","Vector Games","windows","0","Single-player;Multi-player","Action;Indie","Action;Indie;FPS","0","27","91","0","0","20000-50000","2.79","0"
"294040","Loot Hero DX","2015-07-03","1","VaragtP","VaragtP","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Casual;Indie;RPG","Casual;RPG;Indie","20","980","340","284","337","200000-500000","2.09","0"
"294140","They Breathe","2014-05-23","1","The Working Parts","The Working Parts","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie","Indie;Adventure;Horror","8","856","170","0","0","50000-100000","1.59","0"
"294160","Galcon 2: Galactic Conquest","2014-12-05","1","Hassey Enterprises, Inc.","Hassey Enterprises, Inc.","windows;mac;linux","0","Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud","Free to Play;Indie;Strategy","Free to Play;Strategy;Indie","10","656","118","16","20","200000-500000","0.0","0"
"294230","Millie","2014-04-18","1","Forever Entertainment S. A.","Forever Entertainment S. A.","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Casual;Indie","Casual;Indie;Action","14","501","109","242","272","100000-200000","2.79","0"
"295250","Stranded","2014-05-20","1","Peter Moorhead","Curve Digital","windows;mac;linux","0","Single-player;Steam Trading Cards","Adventure;Indie","Indie;Adventure;Point & Click","0","124","270","0","0","20000-50000","0.79","0"
"295550","Royal Quest","2014-08-06","1","Katauri","1C Online Games","windows","0","MMO;Steam Achievements;Steam Trading Cards","Free to Play;Massively Multiplayer;RPG","Free to Play;Massively Multiplayer;RPG","323","833","386","2","2","500000-1000000","0.0","0"
"295630","Defense Zone 2","2014-05-30","1","Artem Kotov","Artem Kotov","windows;mac;linux","0","Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards","Indie;Strategy","Tower Defense;Strategy;Indie","93","78","17","0","0","0-20000","2.89","0"
"295650","Streng Check","2019-03-27","1","PPC","PPC","windows","0","Single-player;Steam Trading Cards","Action;Adventure;Indie","Action;Indie;Adventure","0","2","0","0","0","0-20000","0.79","0"
"295710","Darkwind: War on Wheels","2014-08-22","1","Psychic Games Ltd.","Psychic Games Ltd.","windows;mac","0","MMO;Cross-Platform Multiplayer;In-App Purchases","Free to Play;Indie;Massively Multiplayer;Racing;RPG;Strategy","Free to Play;Racing;Massively Multiplayer","0","187","240","28","28","200000-500000","0.0","0"
"295730","Sweezy Gunner","2014-05-06","1","Windybeard","Windybeard","windows","0","Single-player;Steam Achievements;Steam Trading Cards","Action;Indie","Action;Indie;Bullet Hell","40","184","37","183","183","20000-50000","2.79","0"
"295850","Vlad the Impaler","2014-07-16","1","Section Studios","Section Studios","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards","Adventure;Casual;Indie;RPG","RPG;Visual Novel;Adventure","30","258","110","0","0","20000-50000","0.79","0"
"295870","The Dungeoning","2014-05-02","1","Nick Donnelly","Nick Donnelly","windows;mac","0","Single-player;Steam Achievements;Full controller support","Action;Indie;RPG","RPG;Indie;Action","50","52","20","0","0","0-20000","2.89","0"
"295930","Swipecart","2014-05-08","1","Micro Factory Games","Micro Factory Games","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards;Includes level editor","Casual;Indie;Racing","Indie;Racing;Casual","20","252","301","114","198","100000-200000","1.99","0"
"296050","Battlepaths","2014-05-30","1","Key17 Games","Digerati Distribution","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Indie;RPG","RPG;Indie;Turn-Based","61","535","241","342","530","200000-500000","1.99","0"
"296150","G-Ball","2014-05-28","1","Genee Network","Genee Network","windows;mac","0","Multi-player;Steam Achievements;VR Support;Steam Leaderboards","Action;Indie;Simulation;Sports","Sports;Simulation;Action","3","24","53","0","0","0-20000","0.79","0"
"296180","Iron Storm","2014-05-08","1","Microids","Microids","windows","0","Single-player;Multi-player","Action;Adventure;Indie","Action;Adventure;Indie","0","46","23","0","0","20000-50000","1.99","0"
"296210","Brigade E5: New Jagged Union","2014-04-30","1","Apeiron","1C Entertainment","windows","0","Single-player;Steam Cloud","Simulation;Strategy","Strategy;Simulation;Tactical","0","42","21","0","0","0-20000","0.0","0"
"296530","Coldfire Keep","2014-05-09","1","Steve Jarman","Steve Jarman","windows;mac","0","Single-player","RPG","RPG;Dungeon Crawler;First-Person","0","37","61","0","0","20000-50000","2.89","0"
"296630","Kraven Manor","2014-09-26","1","Demon Wagon Studios","Demon Wagon Studios","windows","0","Single-player;Steam Achievements;Captions available;Steam Cloud","Action;Adventure;Free to Play;Indie","Adventure;Horror;Indie","11","318","119","1","2","100000-200000","0.0","0"
"297110","Cosmic DJ","2014-10-30","1","Gl33k","Devolver Digital","windows;mac","0","Single-player","Casual;Indie","Casual;Indie;Music","0","920","127","0","0","50000-100000","1.99","0"
"297210","Famaze","2014-05-05","1","Oryx Design Lab","Oryx Design Lab","windows","0","Single-player","Casual;Free to Play;Indie;RPG;Strategy","RPG;Free to Play;Rogue-like","0","277","75","15","15","100000-200000","0.0","0"
"298160","Eldevin","2014-11-05","1","Hunted Cow Studios","Hunted Cow Studios","windows;mac","16","Multi-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards","Casual;Free to Play;Indie;Massively Multiplayer;RPG","Free to Play;RPG;Massively Multiplayer","32","1090","301","34","52","200000-500000","0.0","0"
"298180","The Desolate Hope","2014-05-05","1","Scott Cawthon","Scott Cawthon","windows","0","Single-player","Action;Adventure;Indie;RPG","RPG;Free to Play;Adventure","0","752","69","21168","31751","200000-500000","0.0","0"
"298240","Red Crucible®: Firestorm","2015-12-22","1","Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC","windows;mac","0","Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases;Partial Controller Support","Action;Casual;Free to Play;Indie;Simulation","Shooter;Free to Play;FPS","0","4795","3264","232","47","2000000-5000000","0.0","0"
"298260","Only If","2014-07-25","1","Creability","Creability","windows;mac;linux","18","Single-player;Steam Achievements","Adventure;Free to Play;Indie","Free to Play;Adventure;First-Person","10","3752","2137","20","19","1000000-2000000","0.0","0"
"298400","Knightmare Tower","2014-06-16","1","Juicy Beast Studio","Juicy Beast Studio","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Casual;Indie","Action;Indie;Casual","6","388","28","427","427","0-20000","2.79","0"
"299360","Block N Load","2015-04-30","1","Toadman Interactive;Jagex;Artplant","Toadman Interactive;Jagex","windows","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Stats;Includes level editor","Action;Free to Play;Massively Multiplayer;Strategy","Free to Play;Action;Multiplayer","66","10856","3196","347","78","2000000-5000000","0.0","0"
"299420","CubeGun","2014-05-21","1","candyrocketstudio","candyrocketstudio","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Action;Free to Play;Indie;Early Access","Early Access;Free to Play;Sandbox","42","193","115","0","0","100000-200000","0.0","0"
"299460","Woodle Tree Adventures","2016-03-02","1","Fabio Ferrara","Chubby Pixel","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action;Adventure;Indie","Indie;Adventure;Platformer","8","3824","1878","189","199","500000-1000000","1.99","0"
"299540","Heroes Rise: The Prodigy","2014-06-17","1","Choice of Games","Choice of Games","windows;mac;linux","0","Single-player;Steam Achievements;Captions available;Steam Cloud","Indie;RPG","Choose Your Own Adventure;RPG;Text-Based","17","306","49","0","0","20000-50000","2.89","0"
"299660","6180 the moon","2014-09-19","1","Turtle Cream;PokPoong Games","Turtle Cream","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Casual;Indie","Indie;Action;Casual","16","403","38","0","0","0-20000","2.79","0"
"299720","Terrorhedron Tower Defense","2014-07-24","1","Dan Walters","Dan Walters","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud","Casual;Indie;Strategy","Tower Defense;Indie;Strategy","47","937","179","285","374","100000-200000","0.79","0"
"299820","Paradigm Shift","2014-05-19","1","Evilized Productions","Evilized productions","windows","0","Single-player","Adventure;Casual;Indie","Adventure;Indie;Casual","0","6","42","0","0","20000-50000","1.59","0"
"299910","Forgotten Myths CCG","2016-03-21","1","Anchora Games;Dream Harvesters","Anchora Games","windows;mac;linux","0","Single-player;Multi-player;Cross-Platform Multiplayer;In-App Purchases","Free to Play;Indie;Strategy","Free to Play;Strategy;Indie","0","36","32","0","0","20000-50000","0.0","0"
"300040","Divine Souls F2P MMO","2014-08-15","1","GamePrix","Suba Games","windows","0","Single-player;Multi-player;MMO;Co-op;Steam Trading Cards;Partial Controller Support","Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Strategy","Free to Play;MMORPG;Action","0","441","454","99","120","500000-1000000","0.0","0"
"300080","Total War Battles: KINGDOM","2015-04-09","1","CREATIVE ASSEMBLY","SEGA","windows;mac","0","Single-player;Multi-player","Free to Play;Strategy","Strategy;Free to Play;Medieval","0","1692","1646","177","334","500000-1000000","0.0","0"
"300220","Victim of Xen","2014-05-21","1","Smolders","Smolders","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Adventure;Casual;RPG","RPGMaker;RPG;Adventure","7","265","163","223","308","100000-200000","2.99","0"
"300400","Unpossible","2015-07-03","1","Acceleroto, Inc.","Acceleroto, Inc.","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Stats;Steam Leaderboards","Racing","Racing;Fast-Paced;Arcade","15","89","13","28","28","0-20000","1.99","0"
"300620","Flyhunter Origins","2014-12-10","1","Steel Wool Games","Ripstone","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Adventure;Casual;Indie","Adventure;Indie;Casual","13","14","0","0","0","0-20000","2.99","0"
"301190","Frederic: Resurrection of Music","2014-05-16","1","Forever Entertainment S. A.","Forever Entertainment S. A.","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Indie;Casual;Music","18","715","127","269","311","100000-200000","1.99","0"
"301460","Electronic Super Joy: Groove City","2014-06-06","1","Michael Todd Games;Yazar Media Group LLC","Yazar Media Group LLC","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Indie;Platformer;Action","8","459","104","0","0","50000-100000","2.99","0"
"301520","Robocraft","2017-08-24","1","Freejam","Freejam","windows;mac;linux","0","Multi-player;Online Multi-Player;MMO;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Indie;Massively Multiplayer;RPG;Simulation","Free to Play;Robots;Building","43","80360","30987","1369","211","10000000-20000000","0.0","0"
"301680","Psichodelya","2014-08-08","1","Ennoble Studios","KISS ltd","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Trading Cards","Action;Indie","Action;Indie;Shoot 'Em Up","0","34","57","232","245","100000-200000","1.69","0"
"301690","Cobi Treasure Deluxe","2014-05-23","1","Cobra Mobile","KISS ltd","windows","0","Single-player","Casual","Casual;Match 3;Puzzle","0","174","162","0","0","200000-500000","1.99","0"
"301700","Numba Deluxe","2014-05-23","1","Cobra Mobile","KISS ltd","windows","0","Single-player","Casual","Casual;Puzzle","0","146","82","1","1","200000-500000","1.99","0"
"301750","RADical ROACH Remastered","2014-05-16","1","DL Softworks","DL Softworks","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure;Casual;Indie;Simulation;Strategy","Indie;Action;Casual","35","541","491","285","357","200000-500000","2.09","0"
