"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"48700","Mount & Blade: Warband","2010-03-31","1","TaleWorlds Entertainment","TaleWorlds Entertainment","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop","Action;RPG","Medieval;RPG;Open World","80","75872","2213","7932","1884","2000000-5000000","14.99","1"
"48720","Mount & Blade: With Fire & Sword","2011-05-03","1","TaleWorlds Entertainment","TaleWorlds Entertainment","windows","0","Single-player;Multi-player;Steam Achievements","Action;RPG","RPG;Open World;Action","21","6236","1055","723","713","1000000-2000000","7.99","1"
"49520","Borderlands 2","2012-09-20","1","Gearbox Software;Aspyr (Mac);Aspyr (Linux)","2K;Aspyr (Mac);Aspyr (Linux)","windows;mac;linux","18","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;RPG","FPS;Co-op;RPG","69","144595","11021","3276","1139","5000000-10000000","19.99","1"
"49600","Beat Hazard","2010-04-15","1","Cold Beam Games","Cold Beam Games","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Music;Indie;Shoot 'Em Up","63","6296","328","437","633","500000-1000000","6.99","1"
"50130","Mafia II","2011-03-22","1","2K Czech;Feral Interactive (Mac)","2K;Feral Interactive (Mac)","windows;mac","18","Single-player;Steam Achievements;Partial Controller Support","Action","Action;Open World;Crime","67","31445","1855","1029","988","2000000-5000000","19.99","1"
"50300","Spec Ops: The Line","2012-06-28","1","YAGER","2K;Missing Link Games","windows;mac;linux","18","Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure","Story Rich;Third-Person Shooter;Action","50","32361","2613","293","301","2000000-5000000","19.99","1"
"55100","Homefront","2011-03-14","1","Kaos Studios;Digital Extremes","Deep Silver","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled","Action","Action;FPS;Multiplayer","47","5506","3685","1772","126","2000000-5000000","14.99","1"
"55150","Warhammer 40,000: Space Marine","2011-09-08","1","Relic","SEGA","windows","18","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Leaderboards","Action","Warhammer 40K;Action;Third-Person Shooter","60","9847","998","712","537","2000000-5000000","19.99","1"
"55230","Saints Row: The Third","2011-11-17","1","Volition","Deep Silver","windows;linux","18","Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action","Open World;Action;Comedy","83","44810","1877","1848","1033","2000000-5000000","6.99","1"
"57300","Amnesia: The Dark Descent","2010-09-08","1","Frictional Games","Frictional Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Captions available;Includes level editor;Commentary available","Action;Adventure;Indie","Horror;First-Person;Atmospheric","18","20222","1199","173","41","2000000-5000000","14.99","1"
"57690","Tropico 4","2011-09-01","1","Haemimont Games","Kalypso Media Digital","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards","Simulation;Strategy","City Builder;Simulation;Strategy","70","8740","827","518","268","2000000-5000000","12.49","1"
"57900","Duke Nukem Forever","2011-06-09","1","Gearbox Software","2K","windows;mac","18","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action","FPS;Action;Nudity","62","4433","2243","434","472","1000000-2000000","14.99","1"
"65800","Dungeon Defenders","2011-10-18","1","Trendy Entertainment","Trendy Entertainment","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards","Action;Indie;RPG;Strategy","Tower Defense;RPG;Co-op","114","10693","932","1993","1205","1000000-2000000","9.99","1"
"65930","The Bureau: XCOM Declassified","2013-08-22","1","2K Marin","2K","windows;mac","16","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Action;Tactical;Sci-fi","41","6661","2923","201","168","2000000-5000000","14.99","1"
"65980","Sid Meier's Civilization®: Beyond Earth™","2014-10-23","1","Firaxis Games;Aspyr (Mac);Aspyr (Linux)","2K;Aspyr (Mac);Aspyr (Linux)","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud","Strategy","Strategy;Turn-Based Strategy;Sci-fi","90","9555","8224","932","1552","1000000-2000000","29.99","1"
"67370","The Darkness II","2012-02-09","1","Digital Extremes","2K","windows;mac","18","Single-player;Co-op;Steam Achievements;Partial Controller Support","Action","FPS;Action;Gore","50","11992","1234","191","214","1000000-2000000","19.99","1"
"70000","Dino D-Day","2011-04-08","1","800 North and Digital Ranch","800 North and Digital Ranch","windows","0","Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Stats","Action;Indie","Dinosaurs;Action;Multiplayer","77","12222","2367","172","150","1000000-2000000","6.99","1"
"70300","VVVVVV","2010-09-07","1","Terry Cavanagh","Terry Cavanagh","windows;mac;linux","0","Single-player;Full controller support","Action;Indie","Platformer;Indie;Great Soundtrack","19","6719","268","76","74","1000000-2000000","3.99","1"
"70400","Recettear: An Item Shop's Tale","2010-09-10","1","EasyGameStation","Carpe Fulgur LLC","windows","0","Single-player;Partial Controller Support","RPG;Indie","Capitalism;Anime;RPG","0","5047","183","764","1136","200000-500000","12.99","1"
"71340","Sonic Generations Collection","2011-11-03","1","Devil's Details","SEGA","windows","0","Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards","Action","Platformer;Great Soundtrack;Action","49","6921","589","165","169","500000-1000000","0.0","1"
"72850","The Elder Scrolls V: Skyrim","2011-11-10","1","Bethesda Game Studios","Bethesda Softworks","windows","16","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud","RPG","Open World;RPG;Fantasy","75","237303","14951","7089","3885","10000000-20000000","9.99","1"
"91700","E.Y.E: Divine Cybermancy","2011-07-29","1","Streum On Studio","Streum On Studio","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards","Action;Indie;RPG","Cyberpunk;RPG;FPS","100","4459","906","413","533","500000-1000000","6.99","1"
"94400","Nidhogg","2014-01-13","1","Messhof","Messhof","windows;mac","0","Single-player;Multi-player;Steam Achievements;Full controller support;Stats;Steam Leaderboards","Action;Indie;Sports","Local Multiplayer;Indie;Action","12","5480","758","123","184","500000-1000000","6.99","1"
"96100","Defy Gravity Extended","2016-03-18","1","Paul Fisch","Fish Factory Games","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available","Action;Casual;Indie","Platformer;Indie;Puzzle","8","7553","1224","158","186","1000000-2000000","0.79","1"
"99900","Spiral Knights","2011-06-14","1","Grey Havens, LLC","Grey Havens, LLC","windows;mac","0","Single-player;Multi-player;MMO;Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;RPG","Free to Play;Massively Multiplayer;RPG","54","15666","3202","275","64","2000000-5000000","0.0","1"
"102500","Kingdoms of Amalur: Reckoning™","2012-02-09","1","Big Huge Games;38 Studios","38 Studios;Electronic Arts","windows","16","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud","Action;RPG","RPG;Fantasy;Open World","61","8523","1201","252","170","500000-1000000","19.99","1"
"102600","Orcs Must Die!","2011-10-11","1","Robot Entertainment","Robot Entertainment","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Indie;Strategy","Tower Defense;Action;Strategy","27","5371","180","159","195","1000000-2000000","7.99","1"
"104200","BEEP","2011-05-06","1","Big Fat Alien","Big Fat Alien","windows","0","Single-player;Steam Trading Cards","Adventure;Indie","Indie;Platformer;Adventure","0","4036","731","140","147","500000-1000000","1.59","1"
"104900","ORION: Prelude","2013-04-16","1","Spiral Game Studios","DANKIE","windows","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Stats;Steam Leaderboards;Includes level editor","Action;Adventure;Indie;RPG","Dinosaurs;Action;FPS","251","22057","7558","263","98","2000000-5000000","0.79","1"
"105450","Age of Empires® III: Complete Collection","2012-01-05","1","Ensemble Studios","Microsoft Studios","windows","0","Single-player;Multi-player;Steam Trading Cards","Simulation;Strategy","Strategy;RTS;Base-Building","0","13759","1801","902","211","2000000-5000000","29.99","1"
"105600","Terraria","2011-05-16","1","Re-Logic","Re-Logic","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie;RPG","Sandbox;Adventure;Survival","88","255600","7797","5585","1840","5000000-10000000","6.99","1"
"107100","Bastion","2011-08-16","1","Supergiant Games","Supergiant Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie;RPG","Great Soundtrack;Indie;Action","24","27887","1098","391","234","2000000-5000000","11.39","1"
"107410","Arma 3","2013-09-12","1","Bohemia Interactive","Bohemia Interactive","windows","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor","Action;Simulation;Strategy","Simulation;Military;Multiplayer","104","105034","12524","18823","3621","2000000-5000000","29.99","1"
"108600","Project Zomboid","2013-11-08","1","The Indie Stone","The Indie Stone","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Trading Cards;Partial Controller Support","Indie;RPG;Simulation;Early Access","Early Access;Survival;Zombies","0","17273","2606","658","701","500000-1000000","9.99","1"
"108710","Alan Wake","2012-02-16","1","Remedy Entertainment","Remedy Entertainment","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure","Action;Horror;Adventure","67","22962","2163","239","228","2000000-5000000","11.39","1"
"108800","Crysis 2 - Maximum Edition","2011-03-22","1","Crytek Studios","Electronic Arts","windows","0","Single-player;Partial Controller Support","Action","Action;FPS;Sci-fi","0","6724","1432","176","208","2000000-5000000","19.99","1"
"109600","Neverwinter","2013-12-05","1","Cryptic Studios","Perfect World Entertainment","windows","0","Multi-player;MMO;Co-op;Steam Trading Cards;In-App Purchases;Includes level editor","Adventure;Free to Play;Massively Multiplayer;RPG","Free to Play;MMORPG;RPG","0","18517","5297","1273","543","5000000-10000000","0.0","1"
"110800","L.A. Noire","2011-11-08","1","Team Bondi;Rockstar Leeds","Rockstar Games","windows","18","Single-player;Steam Achievements;Partial Controller Support","Adventure;Strategy","Detective;Crime;Open World","60","14096","2315","428","478","1000000-2000000","19.99","1"
"113020","Monaco: What's Yours Is Mine","2013-04-24","1","Pocketwatch Games","Pocketwatch Games","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor","Action;Adventure;Casual;Indie;Strategy","Co-op;Stealth;Indie","13","7237","749","183","135","2000000-5000000","10.99","1"
"113200","The Binding of Isaac","2011-09-28","1","Edmund McMillen and Florian Himsl","Edmund McMillen","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards","Action;Adventure;Indie;RPG","Rogue-like;Indie;Replay Value","99","43227","1923","1849","567","2000000-5000000","3.99","1"
"113400","APB Reloaded","2011-12-06","1","Little Orbit","Little Orbit","windows","0","Multi-player;MMO;Steam Achievements","Action;Free to Play;Massively Multiplayer","Free to Play;Open World;Action","60","20028","11779","3835","302","5000000-10000000","0.0","1"
"115320","Prototype 2","2012-07-26","1","Radical Entertainment","Activision","windows","18","Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure","Action;Open World;Gore","43","5411","2244","698","953","500000-1000000","19.99","1"
"200210","Realm of the Mad God","2012-02-20","1","Wild Shadow Studios;Deca Games","Deca Games","windows;mac","0","Multi-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;Stats","Action;Free to Play;Indie;Massively Multiplayer;RPG","Free to Play;Massively Multiplayer;Pixel Graphics","31","23414","4728","3531","64","2000000-5000000","0.0","1"
"200260","Batman: Arkham City - Game of the Year Edition","2012-09-07","1","Rocksteady Studios;Feral Interactive (Mac)","Warner Bros. Interactive Entertainment;Feral Interactive (Mac)","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Action;Open World;Batman","64","25995","1255","1554","618","2000000-5000000","14.99","1"
"200510","XCOM: Enemy Unknown","2012-10-11","1","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","2K;Feral Interactive (Mac);Feral Interactive (Linux)","windows;mac;linux","12","Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Strategy","Turn-Based Strategy;Tactical;Strategy","85","36630","2072","1470","1049","2000000-5000000","14.99","1"
"200710","Torchlight II","2012-09-20","1","Runic Games","Runic Games","windows;mac;linux","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud","Action;Adventure;Indie;RPG","RPG;Action RPG;Hack and Slash","119","29539","1757","1037","508","2000000-5000000","14.99","1"
"200900","Cave Story+","2011-11-22","1","Nicalis, Inc.;Studio Pixel","Nicalis, Inc.","windows;linux","0","Single-player;Steam Achievements;Partial Controller Support","Action;Adventure;Indie","Platformer;Metroidvania;Indie","75","5120","230","150","152","500000-1000000","10.99","1"
"201790","Orcs Must Die! 2","2012-07-30","1","Robot Entertainment","Robot Entertainment","windows","0","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie;Strategy","Tower Defense;Co-op;Action","27","13321","682","429","244","2000000-5000000","11.99","1"
